------------------------------2022-04-21 00:23:45------------------------------
model:ResNet_50_SE
dataset_name:UAV_0323
num_classes:3
batch_size:16
num_worker:4
process_IQ:True
num_epoch:10
learning_rate:0.001
signal_len:50176, 8
iter_smooth:1
checkpoint_name:50%trainUAV_0323_50%test—UAV_0324_acc:ResNet_50_SE.pth
Epoch [1/10], Iter [1/10692], lr: 0.001000, Loss: 1.1638, top1: 12.5000
Epoch [1/10], Iter [32/10692], lr: 0.001000, Loss: 1.1483, top1: 25.0000
Epoch [1/10], Iter [33/10692], lr: 0.001000, Loss: 1.0485, top1: 50.0000
Epoch [1/10], Iter [34/10692], lr: 0.001000, Loss: 1.1987, top1: 18.7500
Epoch [1/10], Iter [35/10692], lr: 0.001000, Loss: 1.0381, top1: 43.7500
Epoch [1/10], Iter [36/10692], lr: 0.001000, Loss: 1.1291, top1: 18.7500
Epoch [1/10], Iter [37/10692], lr: 0.001000, Loss: 1.1195, top1: 31.2500
Epoch [1/10], Iter [38/10692], lr: 0.001000, Loss: 1.0171, top1: 68.7500
Epoch [1/10], Iter [39/10692], lr: 0.001000, Loss: 1.1211, top1: 37.5000
Epoch [1/10], Iter [40/10692], lr: 0.001000, Loss: 1.0034, top1: 50.0000
Epoch [1/10], Iter [41/10692], lr: 0.001000, Loss: 1.1135, top1: 31.2500
Epoch [1/10], Iter [42/10692], lr: 0.001000, Loss: 1.0484, top1: 43.7500
Epoch [1/10], Iter [43/10692], lr: 0.001000, Loss: 1.0489, top1: 50.0000
Epoch [1/10], Iter [44/10692], lr: 0.001000, Loss: 0.9471, top1: 56.2500
Epoch [1/10], Iter [45/10692], lr: 0.001000, Loss: 1.0383, top1: 50.0000
Epoch [1/10], Iter [46/10692], lr: 0.001000, Loss: 1.1078, top1: 25.0000
Epoch [1/10], Iter [47/10692], lr: 0.001000, Loss: 1.1304, top1: 25.0000
Epoch [1/10], Iter [48/10692], lr: 0.001000, Loss: 0.9611, top1: 75.0000
Epoch [1/10], Iter [49/10692], lr: 0.001000, Loss: 0.9982, top1: 37.5000
Epoch [1/10], Iter [50/10692], lr: 0.001000, Loss: 1.0213, top1: 31.2500
Epoch [1/10], Iter [51/10692], lr: 0.001000, Loss: 1.1186, top1: 37.5000
Epoch [1/10], Iter [52/10692], lr: 0.001000, Loss: 0.9470, top1: 50.0000
Epoch [1/10], Iter [53/10692], lr: 0.001000, Loss: 1.0990, top1: 43.7500
Epoch [1/10], Iter [54/10692], lr: 0.001000, Loss: 0.9791, top1: 37.5000
Epoch [1/10], Iter [55/10692], lr: 0.001000, Loss: 0.9670, top1: 50.0000
Epoch [1/10], Iter [56/10692], lr: 0.001000, Loss: 1.0029, top1: 43.7500
Epoch [1/10], Iter [57/10692], lr: 0.001000, Loss: 1.1256, top1: 37.5000
Epoch [1/10], Iter [58/10692], lr: 0.001000, Loss: 1.0152, top1: 68.7500
Epoch [1/10], Iter [59/10692], lr: 0.001000, Loss: 0.9626, top1: 50.0000
Epoch [1/10], Iter [60/10692], lr: 0.001000, Loss: 1.0070, top1: 43.7500
Epoch [1/10], Iter [61/10692], lr: 0.001000, Loss: 1.1500, top1: 18.7500
Epoch [1/10], Iter [62/10692], lr: 0.001000, Loss: 1.0087, top1: 43.7500
Epoch [1/10], Iter [63/10692], lr: 0.001000, Loss: 1.1186, top1: 31.2500
Epoch [1/10], Iter [64/10692], lr: 0.001000, Loss: 1.0295, top1: 31.2500
Epoch [1/10], Iter [65/10692], lr: 0.001000, Loss: 1.0683, top1: 37.5000
Epoch [1/10], Iter [66/10692], lr: 0.001000, Loss: 1.0050, top1: 50.0000
Epoch [1/10], Iter [67/10692], lr: 0.001000, Loss: 1.0955, top1: 43.7500
Epoch [1/10], Iter [68/10692], lr: 0.001000, Loss: 1.0495, top1: 37.5000
Epoch [1/10], Iter [69/10692], lr: 0.001000, Loss: 1.0082, top1: 43.7500
Epoch [1/10], Iter [70/10692], lr: 0.001000, Loss: 0.9835, top1: 56.2500
Epoch [1/10], Iter [71/10692], lr: 0.001000, Loss: 1.1284, top1: 25.0000
Epoch [1/10], Iter [72/10692], lr: 0.001000, Loss: 1.1675, top1: 37.5000
Epoch [1/10], Iter [73/10692], lr: 0.001000, Loss: 1.0137, top1: 43.7500
Epoch [1/10], Iter [74/10692], lr: 0.001000, Loss: 1.1444, top1: 37.5000
Epoch [1/10], Iter [75/10692], lr: 0.001000, Loss: 1.0912, top1: 37.5000
Epoch [1/10], Iter [76/10692], lr: 0.001000, Loss: 1.1490, top1: 37.5000
Epoch [1/10], Iter [77/10692], lr: 0.001000, Loss: 1.0579, top1: 37.5000
Epoch [1/10], Iter [78/10692], lr: 0.001000, Loss: 1.0126, top1: 43.7500
Epoch [1/10], Iter [79/10692], lr: 0.001000, Loss: 1.0631, top1: 31.2500
Epoch [1/10], Iter [80/10692], lr: 0.001000, Loss: 0.9940, top1: 62.5000
Epoch [1/10], Iter [81/10692], lr: 0.001000, Loss: 1.0394, top1: 43.7500
Epoch [1/10], Iter [82/10692], lr: 0.001000, Loss: 1.0511, top1: 50.0000
Epoch [1/10], Iter [83/10692], lr: 0.001000, Loss: 1.0347, top1: 56.2500
Epoch [1/10], Iter [84/10692], lr: 0.001000, Loss: 0.9599, top1: 68.7500
Epoch [1/10], Iter [85/10692], lr: 0.001000, Loss: 1.0330, top1: 31.2500
Epoch [1/10], Iter [86/10692], lr: 0.001000, Loss: 0.9988, top1: 50.0000
Epoch [1/10], Iter [87/10692], lr: 0.001000, Loss: 1.1347, top1: 37.5000
Epoch [1/10], Iter [88/10692], lr: 0.001000, Loss: 1.0097, top1: 37.5000
Epoch [1/10], Iter [89/10692], lr: 0.001000, Loss: 1.0055, top1: 56.2500
Epoch [1/10], Iter [90/10692], lr: 0.001000, Loss: 0.9645, top1: 50.0000
Epoch [1/10], Iter [91/10692], lr: 0.001000, Loss: 1.0659, top1: 37.5000
Epoch [1/10], Iter [92/10692], lr: 0.001000, Loss: 1.0455, top1: 56.2500
Epoch [1/10], Iter [93/10692], lr: 0.001000, Loss: 0.9564, top1: 56.2500
Epoch [1/10], Iter [94/10692], lr: 0.001000, Loss: 1.1490, top1: 31.2500
Epoch [1/10], Iter [95/10692], lr: 0.001000, Loss: 1.0725, top1: 43.7500
Epoch [1/10], Iter [96/10692], lr: 0.001000, Loss: 1.1007, top1: 37.5000
Epoch [1/10], Iter [97/10692], lr: 0.001000, Loss: 0.9515, top1: 56.2500
Epoch [1/10], Iter [98/10692], lr: 0.001000, Loss: 1.1807, top1: 12.5000
Epoch [1/10], Iter [99/10692], lr: 0.001000, Loss: 1.0792, top1: 43.7500
Epoch [1/10], Iter [100/10692], lr: 0.001000, Loss: 1.0737, top1: 31.2500
Epoch [1/10], Iter [101/10692], lr: 0.001000, Loss: 0.9603, top1: 43.7500
Epoch [1/10], Iter [102/10692], lr: 0.001000, Loss: 1.0411, top1: 25.0000
Epoch [1/10], Iter [103/10692], lr: 0.001000, Loss: 0.9869, top1: 37.5000
Epoch [1/10], Iter [104/10692], lr: 0.001000, Loss: 1.0773, top1: 37.5000
Epoch [1/10], Iter [105/10692], lr: 0.001000, Loss: 0.9760, top1: 56.2500
Epoch [1/10], Iter [106/10692], lr: 0.001000, Loss: 1.0521, top1: 43.7500
Epoch [1/10], Iter [107/10692], lr: 0.001000, Loss: 1.0699, top1: 37.5000
Epoch [1/10], Iter [108/10692], lr: 0.001000, Loss: 1.0544, top1: 31.2500
Epoch [1/10], Iter [109/10692], lr: 0.001000, Loss: 0.9322, top1: 50.0000
Epoch [1/10], Iter [110/10692], lr: 0.001000, Loss: 1.1609, top1: 31.2500
Epoch [1/10], Iter [111/10692], lr: 0.001000, Loss: 1.0625, top1: 37.5000
Epoch [1/10], Iter [112/10692], lr: 0.001000, Loss: 1.1479, top1: 37.5000
Epoch [1/10], Iter [113/10692], lr: 0.001000, Loss: 1.0942, top1: 31.2500
Epoch [1/10], Iter [114/10692], lr: 0.001000, Loss: 1.0875, top1: 43.7500
Epoch [1/10], Iter [115/10692], lr: 0.001000, Loss: 1.0892, top1: 43.7500
Epoch [1/10], Iter [116/10692], lr: 0.001000, Loss: 0.9461, top1: 43.7500
Epoch [1/10], Iter [117/10692], lr: 0.001000, Loss: 0.9464, top1: 50.0000
Epoch [1/10], Iter [118/10692], lr: 0.001000, Loss: 0.9750, top1: 68.7500
Epoch [1/10], Iter [119/10692], lr: 0.001000, Loss: 1.0840, top1: 25.0000
Epoch [1/10], Iter [120/10692], lr: 0.001000, Loss: 1.0913, top1: 37.5000
Epoch [1/10], Iter [121/10692], lr: 0.001000, Loss: 1.0695, top1: 50.0000
Epoch [1/10], Iter [122/10692], lr: 0.001000, Loss: 1.0810, top1: 12.5000
Epoch [1/10], Iter [123/10692], lr: 0.001000, Loss: 1.0057, top1: 56.2500
Epoch [1/10], Iter [124/10692], lr: 0.001000, Loss: 1.0318, top1: 43.7500
Epoch [1/10], Iter [125/10692], lr: 0.001000, Loss: 1.1228, top1: 31.2500
Epoch [1/10], Iter [126/10692], lr: 0.001000, Loss: 1.0706, top1: 43.7500
Epoch [1/10], Iter [127/10692], lr: 0.001000, Loss: 0.9549, top1: 37.5000
Epoch [1/10], Iter [128/10692], lr: 0.001000, Loss: 1.0585, top1: 50.0000
Epoch [1/10], Iter [129/10692], lr: 0.001000, Loss: 0.9358, top1: 50.0000
Epoch [1/10], Iter [130/10692], lr: 0.001000, Loss: 0.9923, top1: 31.2500
Epoch [1/10], Iter [131/10692], lr: 0.001000, Loss: 1.0288, top1: 37.5000
Epoch [1/10], Iter [132/10692], lr: 0.001000, Loss: 1.0968, top1: 31.2500
Epoch [1/10], Iter [133/10692], lr: 0.001000, Loss: 0.9675, top1: 43.7500
Epoch [1/10], Iter [134/10692], lr: 0.001000, Loss: 1.0049, top1: 50.0000
Epoch [1/10], Iter [135/10692], lr: 0.001000, Loss: 1.0712, top1: 31.2500
Epoch [1/10], Iter [136/10692], lr: 0.001000, Loss: 1.0865, top1: 25.0000
Epoch [1/10], Iter [137/10692], lr: 0.001000, Loss: 0.9937, top1: 43.7500
Epoch [1/10], Iter [138/10692], lr: 0.001000, Loss: 1.0587, top1: 37.5000
Epoch [1/10], Iter [139/10692], lr: 0.001000, Loss: 0.9447, top1: 31.2500
Epoch [1/10], Iter [140/10692], lr: 0.001000, Loss: 0.9651, top1: 50.0000
Epoch [1/10], Iter [141/10692], lr: 0.001000, Loss: 1.0633, top1: 31.2500
Epoch [1/10], Iter [142/10692], lr: 0.001000, Loss: 0.9712, top1: 56.2500
Epoch [1/10], Iter [143/10692], lr: 0.001000, Loss: 1.0067, top1: 37.5000
Epoch [1/10], Iter [144/10692], lr: 0.001000, Loss: 1.0632, top1: 37.5000
Epoch [1/10], Iter [145/10692], lr: 0.001000, Loss: 0.9818, top1: 68.7500
Epoch [1/10], Iter [146/10692], lr: 0.001000, Loss: 1.0510, top1: 56.2500
Epoch [1/10], Iter [147/10692], lr: 0.001000, Loss: 1.0844, top1: 37.5000
Epoch [1/10], Iter [148/10692], lr: 0.001000, Loss: 1.0425, top1: 43.7500
Epoch [1/10], Iter [149/10692], lr: 0.001000, Loss: 1.0181, top1: 50.0000
Epoch [1/10], Iter [150/10692], lr: 0.001000, Loss: 0.9799, top1: 43.7500
Epoch [1/10], Iter [151/10692], lr: 0.001000, Loss: 1.0088, top1: 43.7500
Epoch [1/10], Iter [152/10692], lr: 0.001000, Loss: 1.1260, top1: 25.0000
Epoch [1/10], Iter [153/10692], lr: 0.001000, Loss: 1.1167, top1: 37.5000
Epoch [1/10], Iter [154/10692], lr: 0.001000, Loss: 1.1379, top1: 37.5000
Epoch [1/10], Iter [155/10692], lr: 0.001000, Loss: 1.0706, top1: 37.5000
Epoch [1/10], Iter [156/10692], lr: 0.001000, Loss: 1.0177, top1: 50.0000
Epoch [1/10], Iter [157/10692], lr: 0.001000, Loss: 1.1261, top1: 12.5000
Epoch [1/10], Iter [158/10692], lr: 0.001000, Loss: 1.0560, top1: 43.7500
Epoch [1/10], Iter [159/10692], lr: 0.001000, Loss: 0.9962, top1: 37.5000
Epoch [1/10], Iter [160/10692], lr: 0.001000, Loss: 1.0667, top1: 37.5000
Epoch [1/10], Iter [161/10692], lr: 0.001000, Loss: 1.0274, top1: 37.5000
Epoch [1/10], Iter [162/10692], lr: 0.001000, Loss: 1.0189, top1: 37.5000
Epoch [1/10], Iter [163/10692], lr: 0.001000, Loss: 0.9920, top1: 68.7500
Epoch [1/10], Iter [164/10692], lr: 0.001000, Loss: 1.0217, top1: 56.2500
Epoch [1/10], Iter [165/10692], lr: 0.001000, Loss: 1.0490, top1: 37.5000
Epoch [1/10], Iter [166/10692], lr: 0.001000, Loss: 1.0305, top1: 50.0000
Epoch [1/10], Iter [167/10692], lr: 0.001000, Loss: 0.9638, top1: 62.5000
Epoch [1/10], Iter [168/10692], lr: 0.001000, Loss: 1.0292, top1: 56.2500
Epoch [1/10], Iter [169/10692], lr: 0.001000, Loss: 1.1829, top1: 25.0000
Epoch [1/10], Iter [170/10692], lr: 0.001000, Loss: 0.9764, top1: 50.0000
Epoch [1/10], Iter [171/10692], lr: 0.001000, Loss: 1.0078, top1: 50.0000
Epoch [1/10], Iter [172/10692], lr: 0.001000, Loss: 0.9720, top1: 56.2500
Epoch [1/10], Iter [173/10692], lr: 0.001000, Loss: 1.0586, top1: 37.5000
Epoch [1/10], Iter [174/10692], lr: 0.001000, Loss: 1.1716, top1: 25.0000
Epoch [1/10], Iter [175/10692], lr: 0.001000, Loss: 1.0674, top1: 31.2500
Epoch [1/10], Iter [176/10692], lr: 0.001000, Loss: 1.0515, top1: 37.5000
Epoch [1/10], Iter [177/10692], lr: 0.001000, Loss: 1.1259, top1: 25.0000
Epoch [1/10], Iter [178/10692], lr: 0.001000, Loss: 1.0509, top1: 43.7500
Epoch [1/10], Iter [179/10692], lr: 0.001000, Loss: 1.0154, top1: 56.2500
Epoch [1/10], Iter [180/10692], lr: 0.001000, Loss: 1.1030, top1: 25.0000
Epoch [1/10], Iter [181/10692], lr: 0.001000, Loss: 0.9710, top1: 62.5000
Epoch [1/10], Iter [182/10692], lr: 0.001000, Loss: 1.0210, top1: 50.0000
Epoch [1/10], Iter [183/10692], lr: 0.001000, Loss: 1.0433, top1: 50.0000
Epoch [1/10], Iter [184/10692], lr: 0.001000, Loss: 1.0341, top1: 37.5000
Epoch [1/10], Iter [185/10692], lr: 0.001000, Loss: 1.0318, top1: 43.7500
Epoch [1/10], Iter [186/10692], lr: 0.001000, Loss: 1.0967, top1: 43.7500
Epoch [1/10], Iter [187/10692], lr: 0.001000, Loss: 1.1828, top1: 6.2500
Epoch [1/10], Iter [188/10692], lr: 0.001000, Loss: 1.0968, top1: 37.5000
Epoch [1/10], Iter [189/10692], lr: 0.001000, Loss: 1.0948, top1: 25.0000
Epoch [1/10], Iter [190/10692], lr: 0.001000, Loss: 1.0324, top1: 37.5000
Epoch [1/10], Iter [191/10692], lr: 0.001000, Loss: 1.0518, top1: 37.5000
Epoch [1/10], Iter [192/10692], lr: 0.001000, Loss: 0.9950, top1: 62.5000
Epoch [1/10], Iter [193/10692], lr: 0.001000, Loss: 1.0664, top1: 25.0000
Epoch [1/10], Iter [194/10692], lr: 0.001000, Loss: 1.0950, top1: 18.7500
Epoch [1/10], Iter [195/10692], lr: 0.001000, Loss: 0.9821, top1: 50.0000
Epoch [1/10], Iter [196/10692], lr: 0.001000, Loss: 1.1014, top1: 37.5000
Epoch [1/10], Iter [197/10692], lr: 0.001000, Loss: 1.0922, top1: 31.2500
Epoch [1/10], Iter [198/10692], lr: 0.001000, Loss: 1.1494, top1: 37.5000
Epoch [1/10], Iter [199/10692], lr: 0.001000, Loss: 1.0551, top1: 50.0000
Epoch [1/10], Iter [200/10692], lr: 0.001000, Loss: 1.0337, top1: 50.0000
Epoch [1/10], Iter [201/10692], lr: 0.001000, Loss: 1.1279, top1: 25.0000
Epoch [1/10], Iter [202/10692], lr: 0.001000, Loss: 1.0501, top1: 50.0000
Epoch [1/10], Iter [203/10692], lr: 0.001000, Loss: 1.0221, top1: 50.0000
Epoch [1/10], Iter [204/10692], lr: 0.001000, Loss: 1.0833, top1: 43.7500
Epoch [1/10], Iter [205/10692], lr: 0.001000, Loss: 1.0676, top1: 37.5000
Epoch [1/10], Iter [206/10692], lr: 0.001000, Loss: 1.0729, top1: 25.0000
Epoch [1/10], Iter [207/10692], lr: 0.001000, Loss: 1.0634, top1: 37.5000
Epoch [1/10], Iter [208/10692], lr: 0.001000, Loss: 1.0844, top1: 43.7500
Epoch [1/10], Iter [209/10692], lr: 0.001000, Loss: 1.0306, top1: 62.5000
Epoch [1/10], Iter [210/10692], lr: 0.001000, Loss: 1.0958, top1: 31.2500
Epoch [1/10], Iter [211/10692], lr: 0.001000, Loss: 1.0591, top1: 43.7500
Epoch [1/10], Iter [212/10692], lr: 0.001000, Loss: 0.9782, top1: 37.5000
Epoch [1/10], Iter [213/10692], lr: 0.001000, Loss: 1.0993, top1: 31.2500
Epoch [1/10], Iter [214/10692], lr: 0.001000, Loss: 1.0552, top1: 56.2500
Epoch [1/10], Iter [215/10692], lr: 0.001000, Loss: 1.0649, top1: 37.5000
Epoch [1/10], Iter [216/10692], lr: 0.001000, Loss: 1.0405, top1: 43.7500
Epoch [1/10], Iter [217/10692], lr: 0.001000, Loss: 1.0549, top1: 56.2500
Epoch [1/10], Iter [218/10692], lr: 0.001000, Loss: 1.0901, top1: 37.5000
Epoch [1/10], Iter [219/10692], lr: 0.001000, Loss: 1.0901, top1: 37.5000
Epoch [1/10], Iter [220/10692], lr: 0.001000, Loss: 1.0974, top1: 25.0000
Epoch [1/10], Iter [221/10692], lr: 0.001000, Loss: 1.0722, top1: 56.2500
Epoch [1/10], Iter [222/10692], lr: 0.001000, Loss: 1.0915, top1: 43.7500
Epoch [1/10], Iter [223/10692], lr: 0.001000, Loss: 1.0669, top1: 43.7500
Epoch [1/10], Iter [224/10692], lr: 0.001000, Loss: 1.0958, top1: 31.2500
Epoch [1/10], Iter [225/10692], lr: 0.001000, Loss: 1.1231, top1: 31.2500
Epoch [1/10], Iter [226/10692], lr: 0.001000, Loss: 1.0638, top1: 37.5000
Epoch [1/10], Iter [227/10692], lr: 0.001000, Loss: 1.0817, top1: 43.7500
Epoch [1/10], Iter [228/10692], lr: 0.001000, Loss: 0.9509, top1: 68.7500
Epoch [1/10], Iter [229/10692], lr: 0.001000, Loss: 1.0750, top1: 25.0000
Epoch [1/10], Iter [230/10692], lr: 0.001000, Loss: 1.0611, top1: 43.7500
Epoch [1/10], Iter [231/10692], lr: 0.001000, Loss: 1.1124, top1: 25.0000
Epoch [1/10], Iter [232/10692], lr: 0.001000, Loss: 1.0943, top1: 37.5000
Epoch [1/10], Iter [233/10692], lr: 0.001000, Loss: 1.0275, top1: 43.7500
Epoch [1/10], Iter [234/10692], lr: 0.001000, Loss: 1.1180, top1: 37.5000
Epoch [1/10], Iter [235/10692], lr: 0.001000, Loss: 1.0291, top1: 43.7500
Epoch [1/10], Iter [236/10692], lr: 0.001000, Loss: 1.0301, top1: 37.5000
Epoch [1/10], Iter [237/10692], lr: 0.001000, Loss: 1.0586, top1: 43.7500
Epoch [1/10], Iter [238/10692], lr: 0.001000, Loss: 0.9974, top1: 50.0000
Epoch [1/10], Iter [239/10692], lr: 0.001000, Loss: 1.1171, top1: 31.2500
Epoch [1/10], Iter [240/10692], lr: 0.001000, Loss: 1.0281, top1: 37.5000
Epoch [1/10], Iter [241/10692], lr: 0.001000, Loss: 1.0918, top1: 25.0000
Epoch [1/10], Iter [242/10692], lr: 0.001000, Loss: 1.0859, top1: 50.0000
Epoch [1/10], Iter [243/10692], lr: 0.001000, Loss: 0.9944, top1: 56.2500
Epoch [1/10], Iter [244/10692], lr: 0.001000, Loss: 1.0400, top1: 68.7500
Epoch [1/10], Iter [245/10692], lr: 0.001000, Loss: 1.0558, top1: 25.0000
Epoch [1/10], Iter [246/10692], lr: 0.001000, Loss: 1.1515, top1: 31.2500
Epoch [1/10], Iter [247/10692], lr: 0.001000, Loss: 0.9500, top1: 62.5000
Epoch [1/10], Iter [248/10692], lr: 0.001000, Loss: 0.9946, top1: 50.0000
Epoch [1/10], Iter [249/10692], lr: 0.001000, Loss: 1.0256, top1: 56.2500
Epoch [1/10], Iter [250/10692], lr: 0.001000, Loss: 1.0947, top1: 37.5000
Epoch [1/10], Iter [251/10692], lr: 0.001000, Loss: 1.0551, top1: 37.5000
Epoch [1/10], Iter [252/10692], lr: 0.001000, Loss: 0.9996, top1: 56.2500
Epoch [1/10], Iter [253/10692], lr: 0.001000, Loss: 1.0850, top1: 31.2500
Epoch [1/10], Iter [254/10692], lr: 0.001000, Loss: 0.9634, top1: 56.2500
Epoch [1/10], Iter [255/10692], lr: 0.001000, Loss: 0.9988, top1: 43.7500
Epoch [1/10], Iter [256/10692], lr: 0.001000, Loss: 1.0567, top1: 37.5000
Epoch [1/10], Iter [257/10692], lr: 0.001000, Loss: 1.0643, top1: 31.2500
Epoch [1/10], Iter [258/10692], lr: 0.001000, Loss: 0.9471, top1: 62.5000
Epoch [1/10], Iter [259/10692], lr: 0.001000, Loss: 1.0807, top1: 31.2500
Epoch [1/10], Iter [260/10692], lr: 0.001000, Loss: 1.0238, top1: 50.0000
Epoch [1/10], Iter [261/10692], lr: 0.001000, Loss: 1.0237, top1: 50.0000
Epoch [1/10], Iter [262/10692], lr: 0.001000, Loss: 1.0825, top1: 18.7500
Epoch [1/10], Iter [263/10692], lr: 0.001000, Loss: 1.0940, top1: 31.2500
Epoch [1/10], Iter [264/10692], lr: 0.001000, Loss: 1.0545, top1: 50.0000
Epoch [1/10], Iter [265/10692], lr: 0.001000, Loss: 1.0307, top1: 31.2500
Epoch [1/10], Iter [266/10692], lr: 0.001000, Loss: 0.9982, top1: 43.7500
Epoch [1/10], Iter [267/10692], lr: 0.001000, Loss: 1.0612, top1: 37.5000
Epoch [1/10], Iter [268/10692], lr: 0.001000, Loss: 1.0331, top1: 37.5000
Epoch [1/10], Iter [269/10692], lr: 0.001000, Loss: 1.1632, top1: 37.5000
Epoch [1/10], Iter [270/10692], lr: 0.001000, Loss: 1.0092, top1: 25.0000
Epoch [1/10], Iter [271/10692], lr: 0.001000, Loss: 1.0642, top1: 25.0000
Epoch [1/10], Iter [272/10692], lr: 0.001000, Loss: 1.1195, top1: 37.5000
Epoch [1/10], Iter [273/10692], lr: 0.001000, Loss: 1.0287, top1: 50.0000
Epoch [1/10], Iter [274/10692], lr: 0.001000, Loss: 1.0585, top1: 37.5000
Epoch [1/10], Iter [275/10692], lr: 0.001000, Loss: 1.0799, top1: 50.0000
Epoch [1/10], Iter [276/10692], lr: 0.001000, Loss: 1.0922, top1: 31.2500
Epoch [1/10], Iter [277/10692], lr: 0.001000, Loss: 1.0309, top1: 43.7500
Epoch [1/10], Iter [278/10692], lr: 0.001000, Loss: 1.0973, top1: 56.2500
Epoch [1/10], Iter [279/10692], lr: 0.001000, Loss: 1.0405, top1: 37.5000
Epoch [1/10], Iter [280/10692], lr: 0.001000, Loss: 1.0632, top1: 56.2500
Epoch [1/10], Iter [281/10692], lr: 0.001000, Loss: 1.1169, top1: 37.5000
Epoch [1/10], Iter [282/10692], lr: 0.001000, Loss: 1.0563, top1: 43.7500
Epoch [1/10], Iter [283/10692], lr: 0.001000, Loss: 1.1329, top1: 31.2500
Epoch [1/10], Iter [284/10692], lr: 0.001000, Loss: 1.0451, top1: 56.2500
Epoch [1/10], Iter [285/10692], lr: 0.001000, Loss: 1.0083, top1: 56.2500
Epoch [1/10], Iter [286/10692], lr: 0.001000, Loss: 0.8985, top1: 62.5000
Epoch [1/10], Iter [287/10692], lr: 0.001000, Loss: 1.0259, top1: 43.7500
Epoch [1/10], Iter [288/10692], lr: 0.001000, Loss: 1.1407, top1: 37.5000
Epoch [1/10], Iter [289/10692], lr: 0.001000, Loss: 0.9938, top1: 50.0000
Epoch [1/10], Iter [290/10692], lr: 0.001000, Loss: 1.0340, top1: 37.5000
Epoch [1/10], Iter [291/10692], lr: 0.001000, Loss: 0.9704, top1: 62.5000
Epoch [1/10], Iter [292/10692], lr: 0.001000, Loss: 1.1546, top1: 31.2500
Epoch [1/10], Iter [293/10692], lr: 0.001000, Loss: 1.0556, top1: 50.0000
Epoch [1/10], Iter [294/10692], lr: 0.001000, Loss: 1.0372, top1: 50.0000
Epoch [1/10], Iter [295/10692], lr: 0.001000, Loss: 1.1400, top1: 31.2500
Epoch [1/10], Iter [296/10692], lr: 0.001000, Loss: 1.0583, top1: 31.2500
